"TABLE_TYPE","dbms","TABLE_CATALOG","TABLE_SCHEMA","TABLE_NAME","COLUMN_NAME","ORDINAL_POSITION","DATA_TYPE","CHARACTER_MAXIMUM_LENGTH","CONSTRAINT_TYPE","TABLE_SCHEMA1","TABLE_NAME1","COLUMN_NAME1"
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_42325","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_42325_A","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_42325_B","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_42325_C","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_42325_D","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_42325_E","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_42325_F","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_52125","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_52125_A","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_52125_B","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_52125_C","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_52125_D","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_52125_E","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_52125_F","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_61825","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_61825_A","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_61825_B","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_61825_C","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_61825_D","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_72325","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_72325_A","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDs_81325","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS_81325_A","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS21225","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS225","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS225A","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS225B","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS225C","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TP_STDS225D","part_id","1","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","PART_ID","2","nvarchar","30","FOREIGN KEY","dbo","PART","ID"
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","PART_ID","2","nvarchar","30","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","ID","3","nvarchar","30","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","NUMBERING_ID","4","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","OUT_QTY","5","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","IN_QTY","6","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","REPORTED_QTY","7","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","ASSIGNED_QTY","8","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","APROPERTY_1","9","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","APROPERTY_2","10","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","APROPERTY_3","11","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","APROPERTY_4","12","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","APROPERTY_5","13","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","NPROPERTY_1","14","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","NPROPERTY_2","15","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","NPROPERTY_3","16","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","NPROPERTY_4","17","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","NPROPERTY_5","18","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","COMMENTS","19","nvarchar","250","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","EXPIRATION_DATE","20","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","CREATE_DATE","21","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","DISP_IN_QTY","22","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","DISP_OUT_QTY","23","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","UNAVAILABLE_QTY","24","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","OWNER_ID","25","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","LOT_ID","26","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","SERIAL_ID","27","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","COMMITTED_QTY","28","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","PRODUCTION_DATE","29","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","RECEIVE_BY_DATE","30","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","AVAILABLE_DATE","31","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","SHIP_BY_DATE","32","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE","SITE_ID","33","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_DATE","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_DATE","PART_ID","2","nvarchar","30","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_DATE","DATE_NAME","3","nvarchar","20","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_DATE","TRACE_DAYS","4","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_DATE","FROM_DATE_NAME","5","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_DATE","CLASS_ID","6","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_DATE","SITE_ID","7","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_DOCUMENTS","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_DOCUMENTS","TRACE_ID","2","nvarchar","30","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_DOCUMENTS","REFERENCE","3","nvarchar","40","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_DOCUMENTS","CERT_FILE_PATH","4","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_DOCUMENTS","CERT_DOC_ID","5","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","PART_ID","2","nvarchar","30","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","TRACE_ID","3","nvarchar","30","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","ORIG_TRACE_ID","4","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","APROPERTY_1","5","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","APROPERTY_2","6","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","APROPERTY_3","7","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","APROPERTY_4","8","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","APROPERTY_5","9","nvarchar","80","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","NPROPERTY_1","10","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","NPROPERTY_2","11","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","NPROPERTY_3","12","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","NPROPERTY_4","13","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","NPROPERTY_5","14","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","NUMBERING_ID","15","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","REPORTED_QTY","16","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","ASSIGNED_QTY","17","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","COMMENTS","18","nvarchar","250","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","EXPIRATION_DATE","19","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","HIST_COMMENTS","20","nvarchar","250","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","CREATE_DATE","21","datetime","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","USER_ID","22","nvarchar","20","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","OWNER_ID","23","nvarchar","15","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","LOT_ID","24","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","SERIAL_ID","25","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","COMMITTED_QTY","26","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","PRODUCTION_DATE","27","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","RECEIVE_BY_DATE","28","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","AVAILABLE_DATE","29","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_HISTORY","SHIP_BY_DATE","30","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_INV_TRANS","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_INV_TRANS","PART_ID","2","nvarchar","30","FOREIGN KEY","dbo","TRACE","PART_ID"
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_INV_TRANS","PART_ID","2","nvarchar","30","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_INV_TRANS","TRACE_ID","3","nvarchar","30","FOREIGN KEY","dbo","TRACE","ID"
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_INV_TRANS","TRACE_ID","3","nvarchar","30","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_INV_TRANS","TRANSACTION_ID","4","int","","FOREIGN KEY","dbo","INVENTORY_TRANS","TRANSACTION_ID"
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_INV_TRANS","TRANSACTION_ID","4","int","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_INV_TRANS","QTY","5","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_INV_TRANS","CREATE_DATE","6","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_INV_TRANS","COSTED_QTY","7","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_LABOR_TRANS","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_LABOR_TRANS","PART_ID","2","nvarchar","30","FOREIGN KEY","dbo","TRACE","PART_ID"
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_LABOR_TRANS","PART_ID","2","nvarchar","30","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_LABOR_TRANS","TRACE_ID","3","nvarchar","30","FOREIGN KEY","dbo","TRACE","ID"
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_LABOR_TRANS","TRACE_ID","3","nvarchar","30","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_LABOR_TRANS","TRANSACTION_ID","4","int","","FOREIGN KEY","dbo","LABOR_TICKET","TRANSACTION_ID"
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_LABOR_TRANS","TRANSACTION_ID","4","int","","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_LABOR_TRANS","QTY","5","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_LABOR_TRANS","CREATE_DATE","6","datetime","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_NUMBERING","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_NUMBERING","ID","2","nvarchar","30","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_NUMBERING","NEXT_NUMBER","3","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_NUMBERING","ALPHA_PREFIX","4","nvarchar","4","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_NUMBERING","ALPHA_SUFFIX","5","nvarchar","4","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_NUMBERING","DECIMAL_PLACES","6","smallint","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_NUMBERING","LEADING_ZEROS","7","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","ROWID","1","int","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","PART_ID","2","nvarchar","30","FOREIGN KEY","dbo","PART_SITE","PART_ID"
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","PART_ID","2","nvarchar","30","PRIMARY KEY","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NUMBERING_ID","3","nvarchar","30","FOREIGN KEY","dbo","TRACE_NUMBERING","ID"
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APPLY_TO_REC","4","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APPLY_TO_ISSUE","5","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APPLY_TO_ADJ","6","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APPLY_TO_LABOR","7","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","PRE_ASSIGN","8","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","ASSIGN_METHOD","9","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","TRACE_ID_LABEL","10","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_LABEL_1","11","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_LABEL_2","12","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_LABEL_3","13","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_LABEL_4","14","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_LABEL_5","15","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_1_REQD","16","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_2_REQD","17","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_3_REQD","18","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_4_REQD","19","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_5_REQD","20","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_LABEL_1","21","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_LABEL_2","22","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_LABEL_3","23","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_LABEL_4","24","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_LABEL_5","25","nvarchar","30","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_1_REQD","26","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_2_REQD","27","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_3_REQD","28","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_4_REQD","29","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_5_REQD","30","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","MAX_LOT_QTY","31","decimal","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","SHELF_LIFE","32","smallint","","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","COMMENTS","33","nvarchar","250","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","DEF_LBL_FORMAT_ID","34","nvarchar","30","FOREIGN KEY","dbo","LABEL_FORMAT","ID"
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_1_EDIT","35","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_2_EDIT","36","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_3_EDIT","37","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_4_EDIT","38","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_5_EDIT","39","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_1_EDIT","40","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_2_EDIT","41","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_3_EDIT","42","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_4_EDIT","43","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_5_EDIT","44","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_1_VIS","45","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_2_VIS","46","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_3_VIS","47","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_4_VIS","48","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APROPERTY_5_VIS","49","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_1_VIS","50","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_2_VIS","51","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_3_VIS","52","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_4_VIS","53","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","NPROPERTY_5_VIS","54","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","EDIT_EXP_DATE","55","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","AUTO_FILL_TRACE","56","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APPLY_TO_SERVDISP","57","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","APPLY_TO_SERVREC","58","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","OWNERSHIP","59","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","LOT","60","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","SERIAL","61","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","COLOCATE_OWNERS","62","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","COLOCATE_LOTS","63","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","EXPIRATION","64","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","COLOCATE_ALPHAS","65","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","COLOCATE_NUMERICS","66","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","ACCEPT_EXPIRED_RCV","67","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","OWNERSHIP_KNOWN","68","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","LOT_KNOWN","69","nchar","1","","","",""
"BASE TABLE","sqlserver","LIVE","dbo","TRACE_PROFILE","SERIAL_KNOWN","70","nchar","1","","","",""
