equipment_id,line_id,equipment_type,equipment_name,measurement_date,availability_rate,performance_rate,quality_rate,oee_score,downtime_hours,created_date
56,16,Quality Scanner,Quality Scanner 16-3,2024-09-02,0.899,0.829,0.962,0.717,2.42,2024-09-02 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-09-09,0.871,0.865,0.971,0.732,3.1,2024-09-09 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-09-16,0.924,0.948,0.921,0.807,1.82,2024-09-16 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-09-23,0.916,0.781,0.966,0.691,2.02,2024-09-23 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-09-30,0.936,0.893,0.985,0.823,1.54,2024-09-30 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-10-07,0.974,0.91,0.947,0.839,0.62,2024-10-07 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-10-14,0.965,0.889,0.929,0.797,0.84,2024-10-14 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-10-21,0.936,0.811,0.92,0.698,1.54,2024-10-21 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-10-28,0.915,0.94,0.918,0.79,2.04,2024-10-28 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-11-04,0.803,0.809,0.92,0.598,4.73,2024-11-04 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-11-11,0.949,0.886,0.906,0.762,1.22,2024-11-11 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-11-18,0.881,0.774,0.99,0.675,2.86,2024-11-18 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-11-25,0.919,0.752,0.957,0.661,1.94,2024-11-25 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-12-02,0.862,0.825,0.929,0.661,3.31,2024-12-02 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-12-09,0.911,0.934,0.96,0.817,2.14,2024-12-09 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-12-16,0.907,0.886,0.993,0.798,2.23,2024-12-16 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-12-23,0.89,0.82,0.924,0.674,2.64,2024-12-23 00:00:00
56,16,Quality Scanner,Quality Scanner 16-3,2024-12-30,0.885,0.91,0.972,0.783,2.76,2024-12-30 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-01-01,0.924,0.874,0.933,0.753,1.82,2024-01-01 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-01-08,0.975,0.848,0.903,0.747,0.6,2024-01-08 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-01-15,0.807,0.847,0.986,0.674,4.63,2024-01-15 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-01-22,0.885,0.859,0.908,0.69,2.76,2024-01-22 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-01-29,0.93,0.893,0.988,0.821,1.68,2024-01-29 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-02-05,0.882,0.9,0.923,0.733,2.83,2024-02-05 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-02-12,0.977,0.757,0.929,0.687,0.55,2024-02-12 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-02-19,0.94,0.921,0.921,0.797,1.44,2024-02-19 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-02-26,0.874,0.752,0.912,0.599,3.02,2024-02-26 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-03-04,0.955,0.906,0.989,0.856,1.08,2024-03-04 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-03-11,0.88,0.85,0.944,0.706,2.88,2024-03-11 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-03-18,0.925,0.828,0.988,0.757,1.8,2024-03-18 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-03-25,0.918,0.76,0.956,0.667,1.97,2024-03-25 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-04-01,0.926,0.848,0.986,0.774,1.78,2024-04-01 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-04-08,0.853,0.783,0.928,0.62,3.53,2024-04-08 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-04-15,0.86,0.772,0.915,0.607,3.36,2024-04-15 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-04-22,0.951,0.79,0.946,0.711,1.18,2024-04-22 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-04-29,0.801,0.905,0.977,0.708,4.78,2024-04-29 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-05-06,0.963,0.904,0.904,0.787,0.89,2024-05-06 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-05-13,0.833,0.818,0.965,0.658,4.01,2024-05-13 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-05-20,0.952,0.796,0.942,0.714,1.15,2024-05-20 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-05-27,0.926,0.932,0.91,0.785,1.78,2024-05-27 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-06-03,0.825,0.898,0.99,0.733,4.2,2024-06-03 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-06-10,0.901,0.838,0.935,0.706,2.38,2024-06-10 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-06-17,0.926,0.754,0.95,0.663,1.78,2024-06-17 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-06-24,0.925,0.877,0.91,0.738,1.8,2024-06-24 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-07-01,0.885,0.806,0.953,0.68,2.76,2024-07-01 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-07-08,0.876,0.763,0.925,0.618,2.98,2024-07-08 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-07-15,0.971,0.822,0.938,0.749,0.7,2024-07-15 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-07-22,0.965,0.931,0.983,0.883,0.84,2024-07-22 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-07-29,0.822,0.782,0.954,0.613,4.27,2024-07-29 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-08-05,0.92,0.839,0.995,0.768,1.92,2024-08-05 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-08-12,0.867,0.803,0.906,0.631,3.19,2024-08-12 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-08-19,0.942,0.787,0.939,0.696,1.39,2024-08-19 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-08-26,0.901,0.796,0.914,0.656,2.38,2024-08-26 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-09-02,0.824,0.89,0.901,0.661,4.22,2024-09-02 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-09-09,0.811,0.908,0.911,0.671,4.54,2024-09-09 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-09-16,0.92,0.867,0.901,0.719,1.92,2024-09-16 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-09-23,0.958,0.777,0.987,0.735,1.01,2024-09-23 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-09-30,0.955,0.91,0.918,0.798,1.08,2024-09-30 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-10-07,0.885,0.846,0.909,0.681,2.76,2024-10-07 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-10-14,0.87,0.877,0.951,0.726,3.12,2024-10-14 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-10-21,0.945,0.779,0.912,0.671,1.32,2024-10-21 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-10-28,0.892,0.922,0.906,0.745,2.59,2024-10-28 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-11-04,0.892,0.947,0.954,0.806,2.59,2024-11-04 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-11-11,0.844,0.901,0.98,0.745,3.74,2024-11-11 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-11-18,0.865,0.795,0.925,0.636,3.24,2024-11-18 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-11-25,0.811,0.836,0.983,0.666,4.54,2024-11-25 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-12-02,0.941,0.756,0.964,0.686,1.42,2024-12-02 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-12-09,0.968,0.828,0.958,0.768,0.77,2024-12-09 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-12-16,0.956,0.9,0.912,0.785,1.06,2024-12-16 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-12-23,0.911,0.908,0.984,0.814,2.14,2024-12-23 00:00:00
57,17,Heat Treatment Oven,Heat Treatment Oven 17-1,2024-12-30,0.916,0.901,0.915,0.755,2.02,2024-12-30 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-01-01,0.894,0.849,0.907,0.688,2.54,2024-01-01 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-01-08,0.908,0.833,0.953,0.721,2.21,2024-01-08 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-01-15,0.927,0.905,0.973,0.816,1.75,2024-01-15 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-01-22,0.807,0.805,0.927,0.602,4.63,2024-01-22 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-01-29,0.917,0.947,0.932,0.809,1.99,2024-01-29 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-02-05,0.951,0.871,0.987,0.818,1.18,2024-02-05 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-02-12,0.954,0.844,0.946,0.762,1.1,2024-02-12 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-02-19,0.936,0.918,0.956,0.821,1.54,2024-02-19 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-02-26,0.901,0.886,0.957,0.764,2.38,2024-02-26 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-03-04,0.941,0.777,0.932,0.681,1.42,2024-03-04 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-03-11,0.924,0.945,0.951,0.83,1.82,2024-03-11 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-03-18,0.911,0.763,0.96,0.667,2.14,2024-03-18 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-03-25,0.968,0.925,0.956,0.856,0.77,2024-03-25 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-04-01,0.841,0.935,0.931,0.732,3.82,2024-04-01 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-04-08,0.843,0.788,0.992,0.659,3.77,2024-04-08 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-04-15,0.835,0.817,0.964,0.658,3.96,2024-04-15 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-04-22,0.85,0.87,0.964,0.713,3.6,2024-04-22 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-04-29,0.834,0.873,0.975,0.71,3.98,2024-04-29 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-05-06,0.944,0.888,0.918,0.77,1.34,2024-05-06 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-05-13,0.923,0.893,0.953,0.785,1.85,2024-05-13 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-05-20,0.837,0.843,0.949,0.67,3.91,2024-05-20 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-05-27,0.821,0.895,0.928,0.682,4.3,2024-05-27 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-06-03,0.844,0.87,0.96,0.705,3.74,2024-06-03 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-06-10,0.861,0.927,0.977,0.78,3.34,2024-06-10 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-06-17,0.867,0.828,0.968,0.695,3.19,2024-06-17 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-06-24,0.968,0.842,0.932,0.76,0.77,2024-06-24 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-07-01,0.846,0.764,0.912,0.589,3.7,2024-07-01 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-07-08,0.868,0.86,0.937,0.699,3.17,2024-07-08 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-07-15,0.812,0.912,0.924,0.684,4.51,2024-07-15 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-07-22,0.889,0.937,0.952,0.793,2.66,2024-07-22 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-07-29,0.948,0.852,0.94,0.759,1.25,2024-07-29 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-08-05,0.848,0.946,0.96,0.77,3.65,2024-08-05 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-08-12,0.888,0.772,0.942,0.646,2.69,2024-08-12 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-08-19,0.856,0.778,0.912,0.607,3.46,2024-08-19 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-08-26,0.937,0.949,0.904,0.804,1.51,2024-08-26 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-09-02,0.813,0.771,0.951,0.596,4.49,2024-09-02 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-09-09,0.823,0.769,0.971,0.615,4.25,2024-09-09 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-09-16,0.876,0.758,0.963,0.639,2.98,2024-09-16 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-09-23,0.811,0.772,0.993,0.622,4.54,2024-09-23 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-09-30,0.93,0.807,0.923,0.693,1.68,2024-09-30 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-10-07,0.84,0.871,0.971,0.71,3.84,2024-10-07 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-10-14,0.967,0.821,0.922,0.732,0.79,2024-10-14 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-10-21,0.804,0.867,0.972,0.678,4.7,2024-10-21 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-10-28,0.831,0.943,0.936,0.733,4.06,2024-10-28 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-11-04,0.898,0.753,0.915,0.619,2.45,2024-11-04 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-11-11,0.903,0.873,0.993,0.783,2.33,2024-11-11 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-11-18,0.946,0.775,0.923,0.677,1.3,2024-11-18 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-11-25,0.873,0.798,0.958,0.667,3.05,2024-11-25 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-12-02,0.961,0.934,0.927,0.832,0.94,2024-12-02 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-12-09,0.801,0.884,0.941,0.666,4.78,2024-12-09 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-12-16,0.955,0.92,0.942,0.828,1.08,2024-12-16 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-12-23,0.842,0.919,0.939,0.727,3.79,2024-12-23 00:00:00
58,17,Packaging Machine,Packaging Machine 17-2,2024-12-30,0.88,0.78,0.984,0.675,2.88,2024-12-30 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-01-01,0.804,0.903,0.919,0.667,4.7,2024-01-01 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-01-08,0.921,0.837,0.983,0.758,1.9,2024-01-08 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-01-15,0.862,0.754,0.948,0.616,3.31,2024-01-15 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-01-22,0.87,0.838,0.92,0.671,3.12,2024-01-22 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-01-29,0.826,0.765,0.98,0.619,4.18,2024-01-29 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-02-05,0.923,0.784,0.938,0.679,1.85,2024-02-05 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-02-12,0.839,0.821,0.926,0.638,3.86,2024-02-12 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-02-19,0.929,0.93,0.936,0.809,1.7,2024-02-19 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-02-26,0.958,0.942,0.965,0.871,1.01,2024-02-26 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-03-04,0.901,0.879,0.906,0.718,2.38,2024-03-04 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-03-11,0.928,0.754,0.954,0.668,1.73,2024-03-11 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-03-18,0.865,0.754,0.941,0.614,3.24,2024-03-18 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-03-25,0.88,0.835,0.942,0.692,2.88,2024-03-25 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-04-01,0.863,0.804,0.987,0.685,3.29,2024-04-01 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-04-08,0.847,0.782,0.921,0.61,3.67,2024-04-08 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-04-15,0.905,0.853,0.95,0.733,2.28,2024-04-15 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-04-22,0.835,0.757,0.936,0.592,3.96,2024-04-22 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-04-29,0.809,0.796,0.967,0.623,4.58,2024-04-29 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-05-06,0.829,0.873,0.953,0.69,4.1,2024-05-06 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-05-13,0.845,0.855,0.924,0.668,3.72,2024-05-13 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-05-20,0.827,0.778,0.941,0.605,4.15,2024-05-20 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-05-27,0.957,0.787,0.939,0.707,1.03,2024-05-27 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-06-03,0.83,0.763,0.983,0.623,4.08,2024-06-03 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-06-10,0.912,0.865,0.974,0.768,2.11,2024-06-10 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-06-17,0.957,0.923,0.97,0.857,1.03,2024-06-17 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-06-24,0.852,0.844,0.94,0.676,3.55,2024-06-24 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-07-01,0.83,0.753,0.991,0.619,4.08,2024-07-01 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-07-08,0.908,0.765,0.973,0.676,2.21,2024-07-08 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-07-15,0.848,0.907,0.951,0.731,3.65,2024-07-15 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-07-22,0.94,0.861,0.935,0.757,1.44,2024-07-22 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-07-29,0.832,0.857,0.918,0.655,4.03,2024-07-29 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-08-05,0.942,0.815,0.916,0.703,1.39,2024-08-05 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-08-12,0.849,0.913,0.948,0.735,3.62,2024-08-12 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-08-19,0.961,0.829,0.916,0.73,0.94,2024-08-19 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-08-26,0.884,0.919,0.923,0.75,2.78,2024-08-26 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-09-02,0.91,0.823,0.974,0.729,2.16,2024-09-02 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-09-09,0.883,0.841,0.967,0.718,2.81,2024-09-09 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-09-16,0.928,0.782,0.958,0.695,1.73,2024-09-16 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-09-23,0.808,0.947,0.913,0.699,4.61,2024-09-23 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-09-30,0.852,0.856,0.947,0.691,3.55,2024-09-30 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-10-07,0.936,0.86,0.969,0.78,1.54,2024-10-07 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-10-14,0.96,0.843,0.961,0.778,0.96,2024-10-14 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-10-21,0.894,0.907,0.955,0.774,2.54,2024-10-21 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-10-28,0.951,0.831,0.924,0.73,1.18,2024-10-28 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-11-04,0.969,0.783,0.982,0.745,0.74,2024-11-04 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-11-11,0.823,0.757,0.907,0.565,4.25,2024-11-11 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-11-18,0.979,0.918,0.911,0.819,0.5,2024-11-18 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-11-25,0.963,0.827,0.928,0.739,0.89,2024-11-25 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-12-02,0.804,0.847,0.971,0.661,4.7,2024-12-02 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-12-09,0.839,0.905,0.971,0.737,3.86,2024-12-09 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-12-16,0.881,0.868,0.972,0.743,2.86,2024-12-16 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-12-23,0.825,0.909,0.938,0.703,4.2,2024-12-23 00:00:00
59,18,Heat Treatment Oven,Heat Treatment Oven 18-1,2024-12-30,0.826,0.93,0.986,0.757,4.18,2024-12-30 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-01-01,0.888,0.843,0.944,0.707,2.69,2024-01-01 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-01-08,0.959,0.843,0.94,0.76,0.98,2024-01-08 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-01-15,0.809,0.94,0.985,0.749,4.58,2024-01-15 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-01-22,0.966,0.809,0.905,0.707,0.82,2024-01-22 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-01-29,0.884,0.827,0.962,0.703,2.78,2024-01-29 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-02-05,0.878,0.87,0.934,0.713,2.93,2024-02-05 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-02-12,0.892,0.845,0.989,0.745,2.59,2024-02-12 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-02-19,0.956,0.846,0.933,0.755,1.06,2024-02-19 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-02-26,0.835,0.934,0.916,0.714,3.96,2024-02-26 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-03-04,0.979,0.779,0.968,0.738,0.5,2024-03-04 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-03-11,0.849,0.755,0.921,0.59,3.62,2024-03-11 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-03-18,0.894,0.755,0.938,0.633,2.54,2024-03-18 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-03-25,0.944,0.842,0.959,0.762,1.34,2024-03-25 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-04-01,0.851,0.76,0.949,0.614,3.58,2024-04-01 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-04-08,0.822,0.838,0.946,0.652,4.27,2024-04-08 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-04-15,0.937,0.757,0.974,0.691,1.51,2024-04-15 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-04-22,0.931,0.863,0.906,0.728,1.66,2024-04-22 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-04-29,0.974,0.937,0.936,0.854,0.62,2024-04-29 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-05-06,0.919,0.838,0.969,0.746,1.94,2024-05-06 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-05-13,0.848,0.778,0.987,0.651,3.65,2024-05-13 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-05-20,0.817,0.827,0.937,0.633,4.39,2024-05-20 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-05-27,0.808,0.811,0.991,0.649,4.61,2024-05-27 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-06-03,0.835,0.864,0.94,0.678,3.96,2024-06-03 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-06-10,0.949,0.78,0.952,0.705,1.22,2024-06-10 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-06-17,0.846,0.933,0.9,0.71,3.7,2024-06-17 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-06-24,0.812,0.922,0.925,0.693,4.51,2024-06-24 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-07-01,0.887,0.763,0.944,0.639,2.71,2024-07-01 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-07-08,0.977,0.935,0.947,0.865,0.55,2024-07-08 00:00:00
60,18,Hydraulic Press,Hydraulic Press 18-2,2024-07-15,0.814,0.842,0.985,0.675,4.46,2024-07-15 00:00:00
